Student_id,Code_module,Assessment_score,Student_sum_click,Region,Highest_education,Student_final_result
254625,AAA,82.4,1987.0,Wales,A Level or Equivalent,Distinction
258587,AAA,81.10000000000001,6609.0,South West Region,A Level or Equivalent,Distinction
260623,AAA,69.5,1178.0,South East Region,Lower Than A Level,Pass
263251,AAA,74.0,2485.0,East Anglian Region,A Level or Equivalent,Pass
263543,AAA,78.8,1594.0,East Anglian Region,Lower Than A Level,Pass
263952,AAA,89.9,1444.0,North Region,Lower Than A Level,Distinction
266524,AAA,54.89999999999999,359.0,South Region,A Level or Equivalent,Pass
273346,AAA,82.10000000000001,2080.0,East Midlands Region,Lower Than A Level,Pass
275792,AAA,73.6,605.0,East Anglian Region,HE Qualification,Pass
277123,AAA,44.2,537.0,East Midlands Region,A Level or Equivalent,Fail
281077,AAA,72.60000000000001,895.0,East Anglian Region,HE Qualification,Pass
281636,AAA,83.1,2682.0,West Midlands Region,A Level or Equivalent,Pass
285315,AAA,86.3,1157.0,East Anglian Region,HE Qualification,Pass
287040,AAA,73.1,2267.0,East Anglian Region,A Level or Equivalent,Pass
287204,AAA,74.4,1845.0,Scotland,A Level or Equivalent,Pass
287210,AAA,72.9,3275.0,Scotland,A Level or Equivalent,Pass
289449,AAA,74.8,1336.0,East Midlands Region,HE Qualification,Pass
290164,AAA,65.0,5805.0,Scotland,HE Qualification,Pass
292525,AAA,84.60000000000001,311.0,South Region,A Level or Equivalent,Pass
292775,AAA,82.8,1859.0,South East Region,A Level or Equivalent,Pass
293824,AAA,58.7,7901.0,South West Region,A Level or Equivalent,Pass
294496,AAA,80.0,1422.0,North Western Region,A Level or Equivalent,Pass
294655,AAA,77.9,2219.0,Wales,A Level or Equivalent,Fail
295060,AAA,67.69999999999999,1097.0,East Anglian Region,A Level or Equivalent,Fail
295075,AAA,63.7,1642.0,South Region,HE Qualification,Pass
296424,AAA,78.9,1695.0,Scotland,A Level or Equivalent,Pass
298034,AAA,72.4,1681.0,Scotland,A Level or Equivalent,Fail
298838,AAA,80.4,1604.0,Yorkshire Region,A Level or Equivalent,Pass
301967,AAA,53.5,193.0,South West Region,A Level or Equivalent,Pass
302476,AAA,85.7,1766.0,South East Region,A Level or Equivalent,Distinction
303521,AAA,80.6,7163.0,Ireland,A Level or Equivalent,Pass
303985,AAA,76.9,381.0,Scotland,HE Qualification,Pass
304465,AAA,75.1,3553.0,West Midlands Region,A Level or Equivalent,Pass
306646,AAA,52.7,144.0,South Region,A Level or Equivalent,Pass
309142,AAA,65.80000000000001,560.0,South Region,A Level or Equivalent,Pass
310412,AAA,77.1,2339.0,London Region,A Level or Equivalent,Pass
311235,AAA,64.9,1168.0,South West Region,A Level or Equivalent,Pass
313937,AAA,81.4,6965.0,Scotland,HE Qualification,Pass
315076,AAA,67.30000000000001,1435.0,Yorkshire Region,A Level or Equivalent,Pass
315744,AAA,82.9,4574.0,Scotland,A Level or Equivalent,Distinction
323370,AAA,71.3,2141.0,West Midlands Region,A Level or Equivalent,Pass
328024,AAA,50.9,2444.0,Yorkshire Region,A Level or Equivalent,Pass
329659,AAA,47.8,487.0,East Anglian Region,A Level or Equivalent,Fail
330594,AAA,58.8,1043.0,South West Region,Lower Than A Level,Pass
331358,AAA,85.0,4212.0,South Region,HE Qualification,Distinction
332884,AAA,81.9,1648.0,Wales,A Level or Equivalent,Pass
334441,AAA,40.2,283.0,London Region,HE Qualification,Fail
335247,AAA,71.30000000000001,604.0,South West Region,A Level or Equivalent,Pass
335764,AAA,87.60000000000001,1642.0,South East Region,A Level or Equivalent,Pass
338407,AAA,72.0,270.0,East Midlands Region,A Level or Equivalent,Pass
342007,AAA,83.9,2298.0,West Midlands Region,HE Qualification,Pass
345440,AAA,73.0,165.0,South Region,HE Qualification,Pass
345519,AAA,76.7,1141.0,North Region,A Level or Equivalent,Pass
346118,AAA,72.1,700.0,East Anglian Region,A Level or Equivalent,Pass
348807,AAA,75.7,425.0,East Midlands Region,A Level or Equivalent,Pass
350156,AAA,51.3,560.0,South West Region,A Level or Equivalent,Pass
350939,AAA,69.4,1427.0,East Anglian Region,Lower Than A Level,Pass
351336,AAA,66.5,944.0,East Midlands Region,A Level or Equivalent,Pass
353665,AAA,63.9,398.0,South Region,A Level or Equivalent,Pass
354170,AAA,56.2,945.0,Wales,A Level or Equivalent,Fail
356170,AAA,58.6,768.0,North Western Region,HE Qualification,Pass
358182,AAA,74.30000000000001,1901.0,South Region,Lower Than A Level,Pass
364957,AAA,61.10000000000001,1638.0,East Anglian Region,HE Qualification,Pass
371710,AAA,80.2,2960.0,Scotland,HE Qualification,Pass
373872,AAA,65.0,1528.0,South Region,A Level or Equivalent,Pass
375260,AAA,69.6,829.0,Ireland,HE Qualification,Pass
375646,AAA,75.19999999999999,606.0,London Region,A Level or Equivalent,Pass
377546,AAA,83.39999999999999,1660.0,East Anglian Region,A Level or Equivalent,Distinction
382095,AAA,77.0,2392.0,South Region,Lower Than A Level,Pass
383600,AAA,78.80000000000001,725.0,Scotland,A Level or Equivalent,Pass
383723,AAA,80.30000000000001,7532.0,East Anglian Region,HE Qualification,Pass
384203,AAA,76.3,5184.0,Scotland,HE Qualification,Pass
384725,AAA,80.5,4677.0,East Anglian Region,Lower Than A Level,Pass
387533,AAA,15.2,1096.0,Scotland,HE Qualification,Fail
388147,AAA,11.900000000000002,441.0,South West Region,A Level or Equivalent,Fail
390890,AAA,68.19999999999999,358.0,Scotland,A Level or Equivalent,Pass
391249,AAA,81.60000000000001,2648.0,South Region,HE Qualification,Distinction
396599,AAA,37.4,1039.0,South Region,Lower Than A Level,Fail
396655,AAA,42.3,462.0,South Region,Lower Than A Level,Fail
398171,AAA,69.30000000000001,1337.0,South West Region,A Level or Equivalent,Pass
398349,AAA,78.6,4295.0,East Midlands Region,HE Qualification,Pass
400147,AAA,60.0,338.0,South East Region,Lower Than A Level,Pass
400682,AAA,52.1,1584.0,London Region,A Level or Equivalent,Pass
401404,AAA,76.7,1326.0,West Midlands Region,A Level or Equivalent,Pass
402204,AAA,72.0,751.0,West Midlands Region,A Level or Equivalent,Pass
402727,AAA,74.0,414.0,East Anglian Region,A Level or Equivalent,Pass
402961,AAA,67.9,4555.0,North Western Region,Lower Than A Level,Pass
404356,AAA,75.30000000000001,2076.0,South East Region,A Level or Equivalent,Pass
406671,AAA,77.69999999999999,405.0,South West Region,A Level or Equivalent,Pass
406682,AAA,83.8,2752.0,South East Region,HE Qualification,Distinction
409100,AAA,79.10000000000001,2180.0,South East Region,HE Qualification,Pass
409703,AAA,64.1,2808.0,East Anglian Region,A Level or Equivalent,Pass
410092,AAA,66.7,339.0,North Western Region,A Level or Equivalent,Pass
411971,AAA,72.7,1318.0,Ireland,A Level or Equivalent,Pass
415969,AAA,29.1,58.0,West Midlands Region,HE Qualification,Fail
418731,AAA,39.5,127.0,Ireland,A Level or Equivalent,Fail
421455,AAA,77.2,1472.0,North Region,A Level or Equivalent,Pass
424577,AAA,57.20000000000001,2196.0,London Region,HE Qualification,Pass
429858,AAA,82.89999999999999,232.0,Ireland,Lower Than A Level,Distinction
431025,AAA,54.8,300.0,East Anglian Region,A Level or Equivalent,Fail
439305,AAA,70.5,613.0,South East Region,A Level or Equivalent,Pass
442064,AAA,52.0,402.0,South West Region,HE Qualification,Pass
442132,AAA,67.5,176.0,South West Region,HE Qualification,Pass
446108,AAA,57.10000000000001,879.0,South West Region,A Level or Equivalent,Pass
447481,AAA,55.5,767.0,Ireland,A Level or Equivalent,Pass
468120,AAA,11.8,116.0,West Midlands Region,Lower Than A Level,Fail
470982,AAA,62.1,1528.0,East Anglian Region,HE Qualification,Pass
476603,AAA,84.2,1365.0,Wales,A Level or Equivalent,Distinction
481022,AAA,25.4,79.0,East Midlands Region,A Level or Equivalent,Fail
483800,AAA,71.0,1368.0,Yorkshire Region,A Level or Equivalent,Pass
484897,AAA,61.1,711.0,South West Region,A Level or Equivalent,Pass
485962,AAA,80.9,1034.0,East Anglian Region,HE Qualification,Pass
488990,AAA,54.3,710.0,South West Region,A Level or Equivalent,Pass
500113,AAA,76.39999999999999,473.0,South East Region,A Level or Equivalent,Pass
503889,AAA,69.5,1901.0,Yorkshire Region,A Level or Equivalent,Pass
518808,AAA,74.10000000000001,1443.0,Scotland,HE Qualification,Pass
527100,AAA,91.6,914.0,West Midlands Region,HE Qualification,Distinction
527801,AAA,39.1,607.0,South West Region,Lower Than A Level,Fail
533068,AAA,60.4,398.0,South Region,HE Qualification,Pass
537081,AAA,61.400000000000006,871.0,Scotland,HE Qualification,Fail
544253,AAA,73.10000000000001,2270.0,London Region,A Level or Equivalent,Pass
548120,AAA,73.70000000000002,804.0,London Region,HE Qualification,Pass
569505,AAA,85.89999999999999,4225.0,East Midlands Region,HE Qualification,Distinction
570317,AAA,75.4,1027.0,Wales,A Level or Equivalent,Pass
574505,AAA,41.7,850.0,West Midlands Region,HE Qualification,Pass
588477,AAA,75.0,5183.0,Yorkshire Region,HE Qualification,Pass
593987,AAA,72.5,1667.0,East Anglian Region,HE Qualification,Fail
596288,AAA,76.69999999999999,375.0,Scotland,HE Qualification,Pass
603834,AAA,61.400000000000006,341.0,Scotland,HE Qualification,Pass
623840,AAA,79.5,2370.0,East Anglian Region,A Level or Equivalent,Pass
626240,AAA,56.3,588.0,South Region,HE Qualification,Pass
637665,AAA,49.8,2983.0,South Region,HE Qualification,Pass
639053,AAA,65.9,195.0,North Region,A Level or Equivalent,Pass
677186,AAA,57.3,636.0,South East Region,HE Qualification,Pass
684180,AAA,62.7,171.0,North Region,HE Qualification,Pass
687698,AAA,54.3,174.0,Yorkshire Region,HE Qualification,Pass
696073,AAA,74.7,2168.0,Ireland,Lower Than A Level,Pass
852847,AAA,9.6,181.0,South West Region,A Level or Equivalent,Fail
998493,AAA,67.6,10464.0,South Region,A Level or Equivalent,Pass
1045203,AAA,79.4,3533.0,Wales,Lower Than A Level,Pass
1112555,AAA,66.6,2404.0,South Region,A Level or Equivalent,Pass
1268696,AAA,61.2,326.0,South West Region,HE Qualification,Pass
1352868,AAA,67.2,1091.0,Yorkshire Region,A Level or Equivalent,Pass
1471214,AAA,71.4,1161.0,East Midlands Region,A Level or Equivalent,Pass
1472925,AAA,63.0,523.0,East Anglian Region,Lower Than A Level,Pass
1484804,AAA,66.8,1454.0,West Midlands Region,A Level or Equivalent,Pass
1511033,AAA,75.3,679.0,Wales,A Level or Equivalent,Pass
1576513,AAA,86.9,15716.0,East Midlands Region,A Level or Equivalent,Distinction
1609002,AAA,79.80000000000001,1025.0,East Midlands Region,A Level or Equivalent,Pass
1629771,AAA,79.5,522.0,South East Region,A Level or Equivalent,Distinction
1715896,AAA,77.8,5314.0,South Region,A Level or Equivalent,Pass
1721270,AAA,57.5,730.0,South East Region,Lower Than A Level,Pass
1757766,AAA,70.9,3301.0,North Western Region,A Level or Equivalent,Pass
1773377,AAA,74.39999999999999,711.0,London Region,A Level or Equivalent,Pass
1799111,AAA,77.6,1174.0,Scotland,A Level or Equivalent,Pass
1818673,AAA,8.6,336.0,Scotland,HE Qualification,Fail
1926668,AAA,61.4,2094.0,London Region,Lower Than A Level,Pass
1947156,AAA,77.70000000000002,2074.0,South East Region,A Level or Equivalent,Pass
1967783,AAA,64.2,2171.0,South Region,A Level or Equivalent,Pass
1970390,AAA,83.8,3620.0,West Midlands Region,Lower Than A Level,Pass
1975209,AAA,65.2,2754.0,South East Region,Lower Than A Level,Pass
2010232,AAA,83.8,4127.0,Scotland,A Level or Equivalent,Pass
2045084,AAA,7.2,326.0,North Western Region,HE Qualification,Fail
2057803,AAA,63.50000000000001,3418.0,London Region,Lower Than A Level,Pass
2073016,AAA,45.2,173.0,London Region,Lower Than A Level,Fail
2085209,AAA,87.5,7427.0,North Region,HE Qualification,Pass
2086400,AAA,70.10000000000001,3501.0,Scotland,A Level or Equivalent,Pass
2139353,AAA,66.9,1126.0,London Region,A Level or Equivalent,Pass
2148681,AAA,72.5,2346.0,East Midlands Region,Lower Than A Level,Pass
2165164,AAA,62.2,1621.0,South West Region,Lower Than A Level,Pass
2207874,AAA,26.200000000000003,265.0,West Midlands Region,Lower Than A Level,Fail
2240349,AAA,77.2,3109.0,South West Region,Lower Than A Level,Pass
2244332,AAA,85.5,13879.0,North Western Region,A Level or Equivalent,Distinction
2277857,AAA,64.9,2672.0,West Midlands Region,A Level or Equivalent,Pass
2297896,AAA,64.0,566.0,West Midlands Region,A Level or Equivalent,Pass
2318055,AAA,76.0,1726.0,Wales,A Level or Equivalent,Pass
2330254,AAA,70.9,2867.0,London Region,Lower Than A Level,Pass
2355470,AAA,53.2,216.0,East Midlands Region,A Level or Equivalent,Pass
2358969,AAA,70.3,1733.0,East Anglian Region,A Level or Equivalent,Pass
2363863,AAA,80.8,4481.0,North Western Region,A Level or Equivalent,Distinction
2369415,AAA,55.3,729.0,London Region,A Level or Equivalent,Pass
2375975,AAA,71.7,4298.0,East Anglian Region,A Level or Equivalent,Pass
2397661,AAA,49.9,1657.0,East Midlands Region,Lower Than A Level,Pass
2398313,AAA,71.2,3219.0,East Anglian Region,Lower Than A Level,Pass
2404408,AAA,14.2,802.0,South West Region,Lower Than A Level,Fail
2425993,AAA,68.0,737.0,Scotland,HE Qualification,Pass
2432796,AAA,63.4,963.0,East Anglian Region,HE Qualification,Pass
2434159,AAA,51.900000000000006,172.0,North Western Region,A Level or Equivalent,Pass
2436812,AAA,17.200000000000003,577.0,South Region,A Level or Equivalent,Fail
2467267,AAA,71.69999999999999,90.0,West Midlands Region,HE Qualification,Pass
2470694,AAA,13.4,939.0,Scotland,HE Qualification,Fail
2473538,AAA,54.5,1473.0,South East Region,A Level or Equivalent,Pass
2494700,AAA,84.1,3527.0,Yorkshire Region,HE Qualification,Pass
2500258,AAA,72.9,2403.0,North Western Region,A Level or Equivalent,Pass
2509639,AAA,67.0,1227.0,West Midlands Region,A Level or Equivalent,Pass
2514368,AAA,82.9,377.0,West Midlands Region,A Level or Equivalent,Distinction
2514898,AAA,67.6,1828.0,East Anglian Region,Lower Than A Level,Pass
2521865,AAA,61.7,3945.0,South Region,A Level or Equivalent,Pass
2522927,AAA,66.8,4477.0,South West Region,A Level or Equivalent,Pass
2551797,AAA,64.2,694.0,South East Region,A Level or Equivalent,Pass
2569324,AAA,72.6,467.0,South Region,A Level or Equivalent,Pass
2574990,AAA,56.7,1855.0,South West Region,HE Qualification,Fail
2576122,AAA,6.4,11.0,North Western Region,A Level or Equivalent,Fail
2578676,AAA,71.0,1260.0,North Region,Lower Than A Level,Pass
2581477,AAA,47.8,5956.0,East Anglian Region,Lower Than A Level,Pass
2584873,AAA,62.8,1443.0,East Anglian Region,A Level or Equivalent,Pass
2595841,AAA,55.4,969.0,East Midlands Region,Lower Than A Level,Fail
2596621,AAA,73.0,7649.0,South West Region,A Level or Equivalent,Pass
2601889,AAA,80.89999999999999,2473.0,West Midlands Region,HE Qualification,Pass
2602338,AAA,21.8,816.0,North Western Region,Lower Than A Level,Fail
2606802,AAA,5.800000000000001,306.0,North Region,A Level or Equivalent,Fail
2624961,AAA,62.2,365.0,London Region,A Level or Equivalent,Fail
2633226,AAA,54.10000000000001,1044.0,South West Region,A Level or Equivalent,Pass
2642616,AAA,57.1,1803.0,Yorkshire Region,A Level or Equivalent,Pass
2642935,AAA,83.69999999999999,4385.0,East Midlands Region,Lower Than A Level,Distinction
2648611,AAA,78.2,1513.0,South East Region,A Level or Equivalent,Pass
2649800,AAA,66.0,1249.0,West Midlands Region,Lower Than A Level,Pass
2654628,AAA,72.10000000000001,1368.0,East Anglian Region,Lower Than A Level,Pass
2677624,AAA,70.5,1158.0,North Western Region,A Level or Equivalent,Pass
2680312,AAA,79.7,4966.0,Scotland,HE Qualification,Pass
2688166,AAA,45.4,680.0,Yorkshire Region,Lower Than A Level,Pass
2692514,AAA,78.1,6661.0,North Western Region,Lower Than A Level,Pass
2694788,AAA,16.1,100.0,South Region,A Level or Equivalent,Fail
23629,BBB,16.689999999999998,161.0,East Anglian Region,Lower Than A Level,Fail
25107,BBB,60.51,2562.0,East Anglian Region,Lower Than A Level,Pass
29144,BBB,53.02,1914.0,South Region,Lower Than A Level,Fail
31663,BBB,63.91999999999999,5906.0,North Region,A Level or Equivalent,Pass
34229,BBB,65.07,706.0,Ireland,A Level or Equivalent,Pass
34353,BBB,65.73,391.0,Scotland,A Level or Equivalent,Fail
34863,BBB,63.21999999999999,198.0,London Region,A Level or Equivalent,Pass
35812,BBB,3.5500000000000003,19.0,East Anglian Region,Lower Than A Level,Fail
39655,BBB,82.97999999999999,432.0,Scotland,Lower Than A Level,Distinction
50993,BBB,22.75,176.0,Scotland,Lower Than A Level,Fail
58089,BBB,4.75,102.0,West Midlands Region,A Level or Equivalent,Fail
62631,BBB,43.99,525.0,North Western Region,A Level or Equivalent,Fail
70608,BBB,77.94999999999999,270.0,South East Region,HE Qualification,Distinction
74695,BBB,75.33999999999999,3679.0,North Region,Lower Than A Level,Distinction
74734,BBB,74.66,208.0,North Western Region,Lower Than A Level,Pass
75399,BBB,51.37,489.0,East Anglian Region,Lower Than A Level,Pass
78645,BBB,29.39,426.0,East Anglian Region,Lower Than A Level,Fail
82535,BBB,61.45,352.0,Wales,Lower Than A Level,Pass
82741,BBB,64.67999999999998,879.0,East Anglian Region,Lower Than A Level,Pass
83254,BBB,63.13,954.0,London Region,HE Qualification,Pass
84245,BBB,84.91999999999999,657.0,Wales,A Level or Equivalent,Distinction
84664,BBB,64.25,495.0,North Western Region,A Level or Equivalent,Pass
87732,BBB,59.55,1018.0,East Midlands Region,A Level or Equivalent,Pass
91322,BBB,73.21999999999998,1616.0,Yorkshire Region,A Level or Equivalent,Pass
92832,BBB,54.12,1067.0,East Anglian Region,A Level or Equivalent,Pass
92947,BBB,83.19999999999999,1350.0,Wales,HE Qualification,Distinction
92993,BBB,55.07,974.0,East Anglian Region,Lower Than A Level,Pass
94616,BBB,55.16,199.0,South Region,Lower Than A Level,Fail
97154,BBB,70.61,984.0,North Region,A Level or Equivalent,Pass
98313,BBB,78.82,145.0,Scotland,HE Qualification,Pass
104054,BBB,91.07,1451.0,South East Region,Lower Than A Level,Distinction
108377,BBB,62.17,2399.0,South Region,Lower Than A Level,Pass
108589,BBB,81.19,411.0,Ireland,A Level or Equivalent,Pass
109938,BBB,88.33,396.0,Wales,HE Qualification,Distinction
110881,BBB,66.30999999999999,754.0,East Anglian Region,A Level or Equivalent,Pass
116603,BBB,66.92999999999999,1179.0,Scotland,HE Qualification,Distinction
117071,BBB,9.28,74.0,London Region,A Level or Equivalent,Fail
120994,BBB,8.1,740.0,London Region,Lower Than A Level,Fail
123860,BBB,75.06,1292.0,East Anglian Region,A Level or Equivalent,Pass
126322,BBB,36.36999999999999,526.0,Scotland,A Level or Equivalent,Pass
126411,BBB,1.0,25.0,West Midlands Region,Lower Than A Level,Fail
133155,BBB,87.83,1360.0,Yorkshire Region,HE Qualification,Pass
133748,BBB,38.46,408.0,Scotland,Lower Than A Level,Fail
142324,BBB,41.22,199.0,East Anglian Region,Lower Than A Level,Fail
143741,BBB,79.24,704.0,London Region,A Level or Equivalent,Distinction
145544,BBB,75.27000000000001,862.0,East Midlands Region,A Level or Equivalent,Pass
147876,BBB,40.48,342.0,South West Region,A Level or Equivalent,Fail
151697,BBB,80.22,424.0,East Midlands Region,A Level or Equivalent,Pass
152910,BBB,62.64,2194.0,West Midlands Region,A Level or Equivalent,Pass
152929,BBB,56.23,299.0,North Western Region,Lower Than A Level,Pass
153212,BBB,78.91999999999999,842.0,South West Region,Lower Than A Level,Distinction
154027,BBB,54.06,569.0,South East Region,Lower Than A Level,Pass
154125,BBB,66.96999999999998,97.0,Yorkshire Region,A Level or Equivalent,Fail
154540,BBB,77.98999999999998,417.0,North Western Region,HE Qualification,Pass
156835,BBB,67.82,1290.0,London Region,A Level or Equivalent,Pass
